,mean,sd,2.50%,25%,50%,75%,97.50%,Rhat,n.eff
u2[2],0.160011289,0.1800364,-0.1956325,0.0378175,0.1473,0.277625,0.5218325,1.001928599,1000
u2[3],0.027869753,0.118023469,-0.1951125,-0.0497425,0.0193,0.110425,0.2667975,1.002624379,1000
u2[4],-0.075444938,0.201061995,-0.4840725,-0.21185,-0.07359,0.056055,0.3137275,1.002717877,1000
u2[5],0.034734795,0.197220243,-0.34373,-0.0940975,0.02746,0.1588,0.423945,1.013255821,150
u2[6],-0.126138347,0.177454093,-0.4859875,-0.2458,-0.1187,-0.01013,0.2025575,1.002764518,540
u2[7],-0.229796544,0.177778655,-0.589025,-0.346375,-0.2293,-0.112375,0.13054,1.001690888,1000
u2[8],-0.237668748,0.16150402,-0.5927675,-0.338825,-0.2392,-0.129125,0.07084875,1.004868533,770
u2[9],0.063415411,0.167209656,-0.25761,-0.0427625,0.06709,0.17445,0.386845,1.00549198,490
u2[10],0.144952003,0.110918755,-0.06338075,0.070435,0.14165,0.2174,0.36954,1.004772328,320
u2[11],-0.161396936,0.148109075,-0.4556,-0.2638,-0.15985,-0.057215,0.1098825,1.007451466,460
u2[12],0.14878131,0.179254665,-0.208605,0.0372425,0.1391,0.261025,0.5102175,1.001938394,1000
u2[13],0.089764163,0.166596503,-0.2313325,-0.01897,0.08557,0.19675,0.4287725,1.001488353,1000
u2[14],0.098227309,0.150059515,-0.1856975,-0.00218,0.104,0.200925,0.380315,1.001585367,950
u2[15],0.080855359,0.164246358,-0.238345,-0.030535,0.0725,0.1898,0.42792,1.000906072,1000
u2[16],-0.058663529,0.177381736,-0.4109125,-0.1748,-0.053385,0.062575,0.29057,1.010591443,280
u2[17],-0.009608866,0.146046541,-0.30366,-0.103675,-0.01064,0.08834,0.2774825,1.000199834,1000
u2[18],-0.010644624,0.182520587,-0.4004,-0.131175,-0.0127,0.1115,0.3619625,1.000415846,1000
u2[19],-0.324146843,0.163908837,-0.6616425,-0.4322,-0.32305,-0.20935,-0.024664,1.010915768,1000
u2[20],-0.02319477,0.123909944,-0.2584,-0.105,-0.02402,0.05953,0.229325,1.003715643,1000
u2[21],0.09647277,0.167721675,-0.22074,-0.0203025,0.0969,0.2059,0.454645,1.004741611,320
