"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"beta2[6]",2.939694,0.0387631131740337,2.865,2.915,2.937,2.965,3.01902499596395,1.02261433616659,89
"beta2[7]",0.7369783,0.152389937371606,0.452479982742342,0.629974998511767,0.728749984562607,0.8462,1.03907489462999,1.00040703731567,1000
"beta2[8]",0.363038,0.0329314590778635,0.298392496321711,0.34262497536676,0.3626,0.3846,0.429132452095346,1.02582152690908,64
"beta2[9]",0.119071796,0.0364022884065221,0.04536,0.09489,0.1197,0.1427,0.1893,1.02948022641095,62
"beta2[10]",0.22809848,0.0703854560069544,0.0873563758782714,0.180049979164736,0.23179997842968,0.274949986364462,0.360987088942889,1.00651585226654,390
"beta2[11]",0.7758905,0.024459389229322,0.725994999328391,0.760349995067628,0.7756,0.792624998817271,0.821202499851601,1.00282647173023,530
"beta2[12]",0.2494896122,0.17910344542616,-0.07734125,0.125575,0.24535,0.36595,0.5939575,1.00887096535669,170
"beta2[13]",-0.3224741,0.0253568521141552,-0.36942,-0.3407,-0.3209,-0.304975,-0.2751875,1.00040057689201,1000
"D1",54903.35,10.4300664564655,54880,54900,54900,54910,54920,1.00358922597744,1000
"D2",224503.4,18.1319819316248,224500,224500,224500,224500,224600,1,1
"gamB1[2]",0.08820372384,0.589054528714207,-2.134825,0.02647,0.17185,0.31895,0.6099,1.25496237693109,64
"sdgamB1",2.58181531168,2.74421268837697,0.0318564924805932,0.426746112002371,1.41348929957039,3.97949915232941,9.22324986795178,1.03750642459186,89
"cp1",121.58454,30.3105701967821,63.1049922592382,104.9,126.899960598891,140.649973350701,167.5,1.02540919055732,1000
"gamB2[2]",-1.5339016942,0.821795558095412,-2.7111,-2.11125,-1.726,-1.1645,0.1850675,1.02973761583352,93
"sdgamB2",4.122939301,2.73033117671844,0.129867047701766,1.93674607303944,3.5134919951524,6.19074816871341,9.49144958446668,1.06565455259989,120
"cp2",160.71176,21.2060613585065,74.0472480065749,167.1,167.4,167.7,168,1.35218985293334,16
"deviance",279411.3,31.6751213622507,279400,279400,279400,279400,279500,1.00001196841479,1000
"BrCa",54957.7431431431,54.3931431431434,54903.35
"LbCa",224667.784384384,164.384384384384,224503.4
"Total",279625.527527528,218.777527527527,279406.75
