"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"beta2[8]",0.3647721,0.0377384740551869,0.2915,0.338474997229951,0.3663,0.389974978369544,0.4333,1.19525030836497,12
"beta2[9]",0.11973829008,0.0417161273122473,0.0360825,0.0893375,0.1216,0.148,0.1961125,1.16132371657237,14
"beta2[10]",0.228628356,0.0679563554729241,0.0946046229309695,0.186,0.227449994504287,0.2708,0.37,1.07061402790926,39
"beta2[11]",0.774277,0.02511589335658,0.726874983218394,0.7562,0.773499993535876,0.7924,0.823614994675332,1.00771228699814,230
"beta2[12]",0.236775765,0.177561245138851,-0.1302,0.1224,0.23645,0.351775,0.5899075,1.00212695808093,1000
"beta2[13]",-0.3241039,0.0258749358858548,-0.37252,-0.342025,-0.32435,-0.30705,-0.2727975,1.00403547532369,1000
"D1",54903.48,10.1682345071794,54880,54900,54900,54910,54920,1.00000282765485,1000
"D2",224507.8,26.8305773303498,224500,224500,224500,224500,224600,1.00043164170047,1000
"gamB1[2]",-0.11739823995,0.14695723751198,-0.4389325,-0.2151,-0.10325,-0.0113025,0.1404925,1.02939483963372,60
"sdgamB1",2.1986612856,2.53343396840674,0.0283079176462405,0.322143812627365,1.03949987974987,3.42674385334757,8.90019991241138,1.00230184483408,650
"cpA1",93.8757,16.5778441851716,61.7997499802771,82.6824862742612,94.629991546021,108.1,118.7,1.01220532380599,400
"gamB2[2]",-0.03882506574,0.103429356027912,-0.2111,-0.11495,-0.04141,0.0231675,0.177405,1.04305948882957,43
"sdgamB2",1.888960932,2.39438548680715,0.00974531859107237,0.19394998065847,0.774098546698029,2.81698671935508,8.53069888225065,1.02012654672881,92
"cpB1",95.74996,14.9265032374397,62.2329846025167,87.2074998924936,102.4,105,116.402498953556,1.00464904398942,330
"cpA2",117.23854,12.4390422074788,86.3469979657125,111.574991595069,123.1,126.9,128,1.02370836178469,210
"cpB2",115.50668,11.5879898639361,84.4682180146749,107.874991306699,120.5,123.8,127.6,1.00645718010085,270
"deviance",279421.8,41.3093992508541,279400,279400,279400,279400,279500,1.0000321986636,1000
"BrCa",54955.1764964965,51.6964964964965,54903.48
"LBCa",224867.73993994,359.93993993994,224507.8
"Total",279822.916436436,411.636436436436,279411.28
